STOP_FRISK_DATE,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_PREMISES_NAME,STOP_LOCATION_STREET_NAME,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG
10/8/2018,6:00:00,2018,October,Monday,Based on Radio Run,APP,POM,49,SGT,49,Y,O,P,PSB,1,BURGLARY,5,Y,,Y,N,,N,,Y,,,,N,N,1022264,254954,,PBBX,BRONX,,,,,,,Y,,,,Y,,Y,,,Y,,Y,,,,,,,DE,CALM,40,MALE,WHITE,5.9,160,MED,BRO,BLK,RED SHIRT AND SLACKS,49,C,,2765 MATTHEWS AVENUE,,MATTHEWS AVENUE,N,,,,N
10/8/2018,15:30:00,2018,October,Monday,Based on Self Initiated,APP,POF,62,SGT,62,Y,,,,2,BURGLARY,20,Y,,Y,N,,N,,N,,S,,Y,Y,983165,162742,,PBBS,BROOKLYN,,,Y,,,,Y,,Y,,,,,,,,Y,,,Y,,,,,DE,CALM,29,MALE,BLACK,5.1,175,MED,BRO,BLK,,62,A,1 FL,8008 16 AVENUE,,16 AVENUE,N,,,,N
10/8/2018,15:30:00,2018,October,Monday,Based on Self Initiated,APP,POF,62,SGT,62,Y,,,,2,BURGLARY,20,Y,,Y,N,,N,,N,,S,,Y,Y,983165,162742,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,,,,,,Y,,,Y,,,,,DE,CALM,32,FEMALE,WHITE,5.7,100,THN,BLU,BLN,,62,A,1 FL,8008 16 AVENUE,,16 AVENUE,N,,,,N
10/8/2018,14:50:00,2018,October,Monday,Based on Radio Run,APP,POF,63,SGT,63,Y,O,,,1,BURGLARY,8,Y,,N,N,,N,,Y,,,,N,N,1006062,162747,,PBBS,BROOKLYN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,NORMAL,44,MALE,WHITE,5.8,200,MED,BLU,BLN,,63,C,,AVENUE T && EAST 55 STREET,,AVENUE T,N,,,,N
10/8/2018,6:20:00,2018,October,Monday,Based on C/W on Scene,APP,POM,71,SGT,71,Y,O,P,PSB,1,PETIT LARCENY,4,Y,,N,N,,N,,Y,,,,Y,N,995387,178144,,PBBS,BROOKLYN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,33,MALE,BLACK,5.7,180,THN,BRO,BLK,,71,C,,FLATBUSH AVENUE && PARKSIDE AVENUE,,FLATBUSH AVENUE,N,,,,N
10/8/2018,20:25:00,2018,October,Monday,Based on Radio Run,APP,POM,73,LT,73,N,O,P,PSB,1,ASSAULT,5,Y,,N,N,,N,,Y,,,,Y,Y,1009247,186110,,PBBN,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,Y,,,Y,,,,DE,NORMAL,,MALE,BLACK,5.7,150,MED,ZZZ,BLK,"GRAY HOODIE, BLACK/RED SNEAKERS, BLACK PANTS",73,A,,HERKIMER STREET && PLEASANT PLACE,,HERKIMER STREET,N,,,,N
10/8/2018,23:20:00,2018,October,Monday,Based on Radio Run,APP,POM,75,SGT,75,Y,,,,0,CPW,5,Y,,N,N,,N,,Y,,,,Y,Y,1017305,180768,,PBBN,BROOKLYN,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,,DE,CALM,43,MALE,BLACK,6.3,180,MED,BRO,BLK,,75,D,,LINDEN BOULEVARD && ASHFORD STREET,,LINDEN BOULEVARD,Y,,,,N
10/8/2018,15:35:00,2018,October,Monday,Based on Radio Run,APP,POM,90,SGT,90,Y,O,H,Housing,20,CPW,15,Y,,N,N,,N,,Y,,,,Y,N,1000569,196249,,PBBN,BROOKLYN,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,MALE,BLACK,,,THN,BRO,BLK,,90,C,0,120 HUMBOLDT STREET,,HUMBOLDT STREET,N,,,,N
10/8/2018,15:40:00,2018,October,Monday,Based on Radio Run,APP,POM,90,SGT,90,Y,O,P,PSB,3,CPW,3,Y,,N,N,,N,,Y,,,,Y,N,1000964,196832,,PBBN,BROOKLYN,,,,,,,Y,,,,,,,,,,,Y,,,,,,,DE,NERVOUS,15,MALE,WHITE HISPANIC,6,180,U,BRO,BLK,,90,D,,BUSHWICK AVENUE && JOHNSON AVENUE,,BUSHWICK AVENUE,N,,,,N
10/8/2018,14:45:00,2018,October,Monday,Based on Self Initiated,APP,POM,104,LT,104,Y,O,P,PSB,2,GRAND LARCENY AUTO,5,Y,,N,N,,N,,Y,,,,N,N,1012544,197347,,PBQN,QUEENS,,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,CALM,37,MALE,WHITE,5.1,195,THN,BRO,BRO,,104,B,IN FRONT OF,66-28 FRESH POND ROAD,,FRESH POND ROAD,N,,,,N
10/8/2018,18:20:00,2018,October,Monday,Based on Self Initiated,APP,POM,110,SGT,110,Y,O,P,PSB,1,CPW,4,Y,,N,N,,N,,Y,,,,Y,N,1021251,208255,,PBQN,QUEENS,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,CALM,26,MALE,WHITE HISPANIC,5.4,140,MED,BRO,BLK,,110,B,,JUNCTION BOULEVARD && 55 AVENUE,,JUNCTION BOULEVARD,N,,,,N
10/8/2018,4:30:00,2018,October,Monday,Based on Radio Run,APP,LT,115,LT,115,Y,O,P,PSB,10,ROBBERY,17,Y,,N,Y,OTHER,N,,N,,S,V,Y,N,1021102,213296,,PBQN,QUEENS,,,,,,,Y,,Y,,Y,,Y,,,Y,,Y,,,,,,,DE,ANNOYED,23,MALE,BLACK,6,150,THN,BRO,BLK,,115,D,,37-17 100 STREET,,100 STREET,N,,,,N
10/9/2018,16:30:00,2018,October,Tuesday,Based on Self Initiated,APP,POM,1,SGT,1,Y,O,,,2,OTHER,5,Y,,N,N,,N,,Y,,,,N,N,984642,203280,,PBMS,MANHATTAN,,,Y,,,,,,,,,,Y,,,,,,,,,,,,DE,CALM AND UNDERSTOOD,59,MALE,BLACK,5.9,160,THN,BRO,BLK,DISTINCT SHAPED CHIN/JAW,1,D,,PRINCE STREET && MERCER STREET,,PRINCE STREET,N,,,,N
10/9/2018,19:55:00,2018,October,Tuesday,Based on Radio Run,APP,POM,7,SGT,7,Y,O,P,PSB,2,GRAND LARCENY,3,Y,,N,N,,N,,Y,,,,N,N,990140,201569,,PBMS,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,UNDERSTANDING,21,MALE,BLACK,5.7,150,MED,BRO,BLK,NONE,7,C,,COLUMBIA STREET && EAST HOUSTON STREET,,COLUMBIA STREET,N,,,,N
10/9/2018,3:55:00,2018,October,Tuesday,Based on Self Initiated,APP,POM,13,SGT,13,Y,O,P,PSB,3,OTHER,5,Y,,N,Y,OTHER,N,,Y,,,,N,Y,988761,210264,,PBMS,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,DE,NERVOUS,36,MALE,BLACK,5.8,140,THN,BRO,BLK,BLACK AND WHITE BASEBALL HAT,13,D,,419 PARK AVENUE SOUTH,,PARK AVENUE SOUTH,N,,,,N
10/9/2018,10:20:00,2018,October,Tuesday,Based on Self Initiated,APP,POM,483,SGT,483,Y,,P,PSB,2,OTHER,5,Y,,N,N,,N,,Y,,,,Y,Y,993700,224344,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,Y,,DE,NONE,15,MALE,BLACK,5.5,95,THN,BLK,BLK,NONE,22,E,,101 EAST DRIVE,,EAST DRIVE,N,,,,N
10/9/2018,19:40:00,2018,October,Tuesday,Based on Self Initiated,APP,POM,24,SGT,24,N,,,,1,OTHER,15,Y,,N,N,,N,,Y,,,,Y,Y,994848,230613,,PBMN,MANHATTAN,,,Y,,,,Y,,Y,,,,,,,,Y,Y,Y,,,,,,DE,GREATFUL,19,MALE,BLACK,5.11,150,THN,BRO,BLK,,24,C,,71 WEST 107 STREET,,WEST 107 STREET,N,,Y,,Y
10/9/2018,21:45:00,2018,October,Tuesday,Based on Radio Run,APP,POM,24,LT,24,N,O,P,PSB,1,MENACING,3,N,SUSPECT ACTING IRATE,N,Y,MENACING,N,,Y,,,,N,N,992163,228981,,PBMN,MANHATTAN,,,Y,,,Y,Y,,Y,,,Y,Y,,,,,Y,,,,,,,DE,AGGRESSIVE,,,BLACK,6.2,180,THN,BLK,BLK,UNK,24,A,,2575 BROADWAY,,BROADWAY,N,,,,N
10/9/2018,18:36:00,2018,October,Tuesday,Based on Self Initiated,APP,POM,25,SGT,25,Y,,P,PSB,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,6,Y,,N,N,,N,,Y,,,,Y,N,1000279,232139,,PBMN,MANHATTAN,,,,,,,Y,,,,,,,,,,,Y,,,,,,,DE,ANNOYED,55,FEMALE,BLACK,5.5,120,THN,BRO,BLK,,25,C,,EAST 122 STREET && MADISON AVENUE,,EAST 122 STREET,N,,,,N
10/9/2018,18:44:00,2018,October,Tuesday,Based on Radio Run,APP,POM,25,SGT,25,Y,,P,PSB,2,ASSAULT,35,Y,,N,N,,N,,Y,,,,Y,Y,1002155,232337,,PBMN,MANHATTAN,,,,,,Y,Y,,Y,,,,Y,,,,,Y,,,,,Y,,DE,"ERRATIC, DELUSIONAL",25,MALE,WHITE HISPANIC,6.2,185,MED,BRO,BLK,,25,D,,EAST 126 STREET && 3 AVENUE,,EAST 126 STREET,N,,,,N
10/9/2018,1:00:00,2018,October,Tuesday,Based on Radio Run,APP,POM,26,SGT,26,Y,O,P,PSB,0,ROBBERY,20,Y,,N,Y,ROBBERY,N,,Y,,,,N,Y,996355,235615,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,DE,CALM AND COMPLIANT,17,MALE,BLACK,6,170,THN,BRO,BLK,,26,B,,AMSTERDAM AVENUE && WEST 125 STREET,,AMSTERDAM AVENUE,N,,Y,,Y
10/9/2018,17:22:00,2018,October,Tuesday,Based on Self Initiated,APP,POM,43,SGT,43,Y,O,,,2,CPW,5,Y,,N,N,,N,,Y,,,,Y,N,1025036,243194,,PBBX,BRONX,,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,DE,NORMAL,28,MALE,BLACK,5.11,160,THN,BRO,BLK,SCAR ON LEFT SIDE OF FACE (CHEEK),43,E,,2152 WESTCHESTER AVENUE,,WESTCHESTER AVENUE,N,,,,N
10/9/2018,3:31:00,2018,October,Tuesday,Based on C/W on Scene,APP,POM,44,SGT,44,Y,,P,PSB,1,PETIT LARCENY,1,Y,,N,N,,N,,Y,,,,N,N,1005022,240771,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,NERVOUS,30,MALE,WHITE HISPANIC,5.5,150,MED,BRO,BRO,UNKNOWN,44,C,,EAST 161 STREET && GERARD AVENUE,,EAST 161 STREET,N,,,,N
10/9/2018,0:00:00,2018,October,Tuesday,Based on Radio Run,APP,POM,138,SGT,138,Y,O,,,1,ASSAULT,8,Y,,Y,Y,OTHER,N,,Y,,,,Y,Y,1022938,266475,,PBBX,BRONX,,,Y,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,,,DE,CALM/COOPERATIVE,19,MALE,BLACK,5.1,140,THN,BRO,BLK,,47,B,,4332 BULLARD AVENUE,,BULLARD AVENUE,N,,,,N
10/9/2018,1:50:00,2018,October,Tuesday,Based on Radio Run,APP,POM,138,SGT,138,Y,O,,,1,ASSAULT,8,Y,,Y,N,,N,,Y,,,,N,N,1022938,266475,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM/COOPERATIVE,19,FEMALE,BLACK,5.3,110,THN,BRO,BLK,,47,B,,4332 BULLARD AVENUE,,BULLARD AVENUE,N,,,,N
10/9/2018,1:50:00,2018,October,Tuesday,Based on Radio Run,APP,POM,138,SGT,138,Y,O,,,1,ASSAULT,8,Y,,Y,N,,N,,Y,,,,Y,N,1022938,266475,,PBBX,BRONX,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,CALM/COOPERATIVE,19,MALE,BLACK,5.1,150,THN,BRO,BLK,,47,B,,4332 BULLARD AVENUE,,BULLARD AVENUE,N,,,,N
10/9/2018,1:50:00,2018,October,Tuesday,Based on Radio Run,APP,POM,138,SGT,138,Y,O,,,1,ASSAULT,8,Y,,Y,N,,N,,Y,,,,Y,N,1022938,266475,,PBBX,BRONX,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,CALM/COOPERATIVE,19,MALE,BLACK,6,165,THN,BRO,BLK,,47,B,,4332 BULLARD AVENUE,,BULLARD AVENUE,N,,,,N
10/9/2018,1:50:00,2018,October,Tuesday,Based on Radio Run,APP,POM,138,SGT,138,Y,O,,,1,ASSAULT,8,Y,,Y,N,,N,,Y,,,,Y,N,1022938,266475,,PBBX,BRONX,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,CALM/COOPERATIVE,19,MALE,WHITE HISPANIC,5.11,160,THN,BRO,BLK,,47,B,,4332 BULLARD AVENUE,,BULLARD AVENUE,N,,,,N
10/9/2018,23:10:00,2018,October,Tuesday,Based on C/W on Scene,APP,POM,48,SGT,48,Y,O,,,1,CPW,1,Y,,N,Y,CPW,N,,N,,S,V,Y,Y,1012721,249689,,PBBX,BRONX,,,,,,,Y,,,Y,,,Y,,,,,,,,,Y,,,DE,CALM,43,MALE,BLACK,6.3,175,MED,BRO,XXX,,48,C,,EAST 180 STREET && PARK AVENUE,,EAST 180 STREET,N,Y,,,Y
10/9/2018,22:32:00,2018,October,Tuesday,Based on Radio Run,APP,POM,50,LT,50,Y,O,H,Housing,2,CPW,5,Y,,N,N,,Y,MARIJUANA POSSESSION,Y,,,,Y,Y,1009475,258184,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,MALE,BLACK HISPANIC,,,,,,,50,B,,5240 BROADWAY,,BROADWAY,Y,,,,N
10/9/2018,21:50:00,2018,October,Tuesday,Based on Radio Run,APP,POM,52,SGT,52,Y,,,,1,CPW,3,Y,,N,N,,N,,Y,,,,Y,N,1013169,255021,,PBBX,BRONX,,,,,,,Y,,Y,,,Y,Y,,,,,,,,,,,,,,25,MALE,WHITE HISPANIC,5.8,180,THN,BRO,BLK,,52,B,,EAST KINGSBRIDGE ROAD && CRESTON AVENUE,,EAST KINGSBRIDGE ROAD,N,,,,N
10/9/2018,6:05:00,2018,October,Tuesday,Based on C/W on Scene,APP,POM,60,SGT,60,Y,I,P,PSB,1,PETIT LARCENY,25,Y,,N,N,,N,,Y,,,,N,N,993442,150771,,PBBS,BROOKLYN,,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,DE,ANXIOUS,27,MALE,WHITE HISPANIC,5.1,165,MED,BRO,BRO,,60,B,,373 NEPTUNE AVENUE,,NEPTUNE AVENUE,N,,,,N
10/9/2018,21:03:00,2018,October,Tuesday,Based on C/W on Scene,APP,POM,69,LT,69,Y,,,,1,ROBBERY,5,Y,,Y,Y,ROBBERY,N,,Y,,,,Y,Y,1008533,171003,,PBBS,BROOKLYN,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,DE,ANGRY ATTITUDE,15,MALE,BLACK,5.8,130,THN,BRO,BLK,"RED HOODIE, BLACK PANT AND WHITE AND BLACK SHOE, NO TATTOOS OR SCARS",69,C,,EAST 81 STREET && FLATLANDS AVENUE,,EAST 81 STREET,N,,,,N
10/9/2018,14:52:00,2018,October,Tuesday,Based on Self Initiated,APP,POF,77,SGT,77,Y,,P,PSB,1,CPW,2,Y,,N,Y,CPW,N,,Y,,,,Y,Y,994904,184579,,PBBN,BROOKLYN,,,,,,,Y,,,,,Y,,,,,,,Y,,Y,,,Y,DE,ANXIOUS,22,FEMALE,BLACK,5.5,125,THN,BRO,BLK,"GREY SWEAT PANTS, BLACK T-SHIRT",77,A,,500 SAINT JOHNS PLACE,,SAINT JOHNS PLACE,N,Y,,,Y
10/9/2018,19:59:00,2018,October,Tuesday,Based on Radio Run,APP,SGT,803,LSA,803,Y,O,,,1,CPW,5,Y,,N,Y,CPW,N,,Y,,,,Y,N,997831,189816,,PBBN,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,ANNOYED,23,MALE,BLACK,5.9,160,THN,BRO,BLK,,79,C,,LEXINGTON AVENUE && NOSTRAND AVENUE,,LEXINGTON AVENUE,Y,Y,,,Y
10/9/2018,18:10:00,2018,October,Tuesday,Based on C/W on Scene,APP,POM,90,LT,90,Y,O,P,PSB,1,PETIT LARCENY,10,Y,,N,N,,N,,Y,,,,N,N,999529,198515,,PBBN,BROOKLYN,,,Y,,,,Y,,,,,,Y,,,,,,,,,,Y,,DE,APOLOGETIC,34,MALE,ASIAN / PACIFIC ISLANDER,5.5,170,MED,BRO,BLK,TATTOOS ON ARM,90,C,,692 GRAND STREET,,GRAND STREET,N,,,,N
10/9/2018,17:00:00,2018,October,Tuesday,Based on Self Initiated,APP,POF,90,SGT,90,Y,O,P,PSB,2,CPW,418,Y,,N,N,,Y,DISORDERLY CONDUCT,N,,,V,Y,Y,1000582,196154,,PBBN,BROOKLYN,,,,,,,Y,,,,,Y,,,,,,,,,Y,,,Y,DE,HIGHLY UNCOOPERATIVE AND NERVOUS,19,MALE,WHITE HISPANIC,5.6,130,THN,BRO,BLK,BLACK T-SHIRT,90,C,,110 HUMBOLDT STREET,,HUMBOLDT STREET,N,,,,N
10/9/2018,19:00:00,2018,October,Tuesday,Based on C/W on Scene,APP,POM,101,SGT,101,Y,O,P,PSB,1,ROBBERY,8,Y,,N,Y,ROBBERY,N,,Y,,,,Y,Y,1050115,155813,,PBQS,QUEENS,,,,,,,Y,,,,,,Y,,,,,Y,,,,Y,,,DE,CALM,18,MALE,WHITE HISPANIC,6.1,190,MED,BRO,BLK,BLUE BANDANA AROUND NECK,101,C,,30-06 LEWMAY ROAD,,LEWMAY ROAD,N,,,,N
10/9/2018,15:25:00,2018,October,Tuesday,Based on C/W on Scene,APP,POM,109,SGT,109,Y,O,P,PSB,1,OTHER,10,Y,,N,N,,N,,Y,,,,Y,Y,1032208,211982,,PBQN,QUEENS,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,,28,MALE,WHITE,6.1,180,MED,GRN,BLN,,109,A,,138 STREET && 56 AVENUE,,138 STREET,N,,,,N
10/9/2018,22:22:00,2018,October,Tuesday,Based on Radio Run,APP,POM,111,SGT,111,Y,,P,PSB,3,PETIT LARCENY,3,Y,,Y,N,,N,,Y,,,,Y,N,1045750,220016,,PBQN,QUEENS,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM AND RESPECTFUL,14,MALE,WHITE,5.8,150,THN,BRO,BRO,,111,D,,210 STREET && 33 ROAD,,210 STREET,N,,,,N
10/9/2018,22:22:00,2018,October,Tuesday,Based on Radio Run,APP,POM,111,SGT,111,Y,,P,PSB,3,PETIT LARCENY,3,Y,,Y,N,,N,,Y,,,,Y,N,1045750,220016,,PBQN,QUEENS,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM AND RESPECTFUL,14,MALE,WHITE,5.8,155,THN,BRO,BRO,,111,D,,210 STREET && 33 ROAD,,210 STREET,N,,,,N
10/9/2018,0:08:00,2018,October,Tuesday,Based on Self Initiated,APP,POM,112,SGT,112,Y,O,P,PSB,5,BURGLARY,41,Y,,N,N,,N,,Y,,,,N,N,1022988,205716,,PBQN,QUEENS,,,,,,,Y,,,,,,,,,Y,Y,Y,,,,,,,DE,AGITATED,32,MALE,WHITE,5.9,200,MED,HAZ,XXX,HAT,112,C,,97-36 63 ROAD,,63 ROAD,N,,,,N
10/9/2018,9:01:00,2018,October,Tuesday,Based on Radio Run,APP,POM,112,LT,112,Y,O,P,PSB,1,ASSAULT,1,Y,,N,N,,N,,Y,,,,N,N,1023675,206142,,PBQN,QUEENS,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,"NERVOUS, CRYING",17,MALE,WHITE,5.9,140,THN,BRO,BLK,"GREY TANK TOP, BLACK PANTS, WHITE SNEAKERS",112,C,,98-51 63 ROAD,,63 ROAD,N,,,,N
10/10/2018,6:23:00,2018,October,Wednesday,Based on C/W on Scene,APP,POM,14,SGT,14,Y,O,P,PSB,1,GRAND LARCENY,20,Y,,N,N,,N,,Y,,,,N,Y,987636,212763,,PBMS,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,DE,ANNOYED,39,MALE,BLACK,6.2,250,HEA,BRO,BLK,,14,D,,WEST 35 STREET && BROADWAY,,WEST 35 STREET,N,,,,N
10/10/2018,23:54:00,2018,October,Wednesday,Based on Radio Run,APP,POM,19,SGT,19,N,,,,1,PETIT LARCENY,10,Y,,N,N,,N,,Y,,,,Y,N,998757,221724,,PBMN,MANHATTAN,,,Y,,,,,,,,,,Y,,,,Y,Y,,,,,,,DE,NERVOUS,32,MALE,BLACK,6,200,MED,BRO,BLK,UNKNOWN,19,C,,YORK AVENUE && EAST 85 STREET,,YORK AVENUE,N,,,,N
10/10/2018,16:35:00,2018,October,Wednesday,Based on Self Initiated,APP,POM,807,SGT,807,Y,O,H,Housing,1,CPW,3,Y,,N,N,,Y,DISORDERLY CONDUCT,N,,S,V,Y,Y,1008973,235998,,PBBX,BRONX,,,,,,,Y,,,,,Y,,,Y,,,Y,,,,Y,,,DE,"IRATE, THREATING, CLENCHING FISTS WANTING TO FIGHT",22,MALE,WHITE HISPANIC,5.7,160,MED,BRO,BLK,,40,D,F5,563 CAULDWELL AVENUE,,CAULDWELL AVENUE,N,,,,N
10/10/2018,1:00:00,2018,October,Wednesday,Based on Self Initiated,APP,POM,425,LSA,425,Y,,,,1,ASSAULT,10,Y,,N,N,,N,,N,,S,V,Y,Y,1009261,242513,,PBBX,BRONX,,,,,,,Y,,Y,,,,,,,,Y,,,Y,,,,,DE,NICE,23,MALE,WHITE HISPANIC,5.9,145,THN,BRO,BLK,GOATEE,42,C,,WEBSTER AVENUE && EAST 168 STREET,,WEBSTER AVENUE,N,,,,N
10/10/2018,11:58:00,2018,October,Wednesday,Based on Radio Run,APP,POF,864,SGT,864,Y,S,T,Transit,2,ROBBERY,8,Y,,N,N,,N,,Y,,,,N,N,1007839,246906,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,NERVOUS/FIDGET BODY MOVEMENT,35,MALE,BLACK HISPANIC,5.1,230,MED,BRO,BLK,,44,D,,WEST MOUNT EDEN AVENUE && JEROME AVENUE,,WEST MOUNT EDEN AVENUE,N,,,,N
10/10/2018,23:55:00,2018,October,Wednesday,Based on Self Initiated,APP,POM,425,LSA,425,Y,,,,1,CPW,5,Y,,N,N,,N,,N,,S,V,Y,Y,1007312,243183,,PBBX,BRONX,,,,,,,Y,,,,,Y,,,,,,Y,Y,,,Y,,,DE,ANGRY/NERVOUS,20,MALE,BLACK HISPANIC,6,230,HEA,BRO,BLK,"ALL BLACK ,RED /MAROON DURAG",44,C,,SHERIDAN AVENUE && EAST 167 STREET,,SHERIDAN AVENUE,N,Y,,,Y
10/10/2018,2:52:00,2018,October,Wednesday,Based on Radio Run,APP,POM,138,SGT,138,Y,O,,,1,CPW,15,Y,,N,N,,Y,ADMIN CODE VIOL.(UNCLASSIFIED),N,,S,V,Y,Y,1011731,253304,,PBBX,BRONX,,,Y,,,,Y,,Y,,,,Y,,,,Y,Y,,,Y,,Y,Y,,,,MALE,BLACK HISPANIC,5.11,220,MED,BRO,BLD,,46,C,5E,2445 WALTON AVENUE,,WALTON AVENUE,N,,,,N
10/10/2018,0:30:00,2018,October,Wednesday,Based on Self Initiated,APP,POM,46,SGT,46,N,,,,1,CPW,2,Y,,N,N,,N,,N,,S,,Y,N,1010239,251429,,PBBX,BRONX,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,UNDERSTANDING,25,MALE,BLACK,5.1,200,MED,BLK,BLK,,46,D,,CLINTON PLACE && DAVIDSON AVENUE,,CLINTON PLACE,N,,,,N
10/10/2018,23:53:00,2018,October,Wednesday,Based on Self Initiated,APP,POM,48,SGT,48,Y,O,,,5,AUTO STRIPPIG,5,Y,,Y,Y,CPW,N,,N,,,V,Y,Y,1012626,247356,,PBBX,BRONX,,,,,,,Y,,,,,,,,,Y,,,,,,Y,,,DE,UPSET,20,MALE,BLACK,6.1,170,THN,BRO,BLK,,48,C,,507 EAST 176 STREET,,EAST 176 STREET,Y,Y,,,Y
